C:\IMG\IMG\center_2022_11_01_13_45_17_979.jpg, C:\IMG\IMG\left_2022_11_01_13_45_17_979.jpg, C:\IMG\IMG\right_2022_11_01_13_45_17_979.jpg, -0.05358837, 1, 0, 30.19108
C:\IMG\IMG\center_2022_11_01_13_45_18_081.jpg, C:\IMG\IMG\left_2022_11_01_13_45_18_081.jpg, C:\IMG\IMG\right_2022_11_01_13_45_18_081.jpg, 0, 1, 0, 30.18921
C:\IMG\IMG\center_2022_11_01_13_45_18_182.jpg, C:\IMG\IMG\left_2022_11_01_13_45_18_182.jpg, C:\IMG\IMG\right_2022_11_01_13_45_18_182.jpg, 0, 1, 0, 30.19052
C:\IMG\IMG\center_2022_11_01_13_45_18_285.jpg, C:\IMG\IMG\left_2022_11_01_13_45_18_285.jpg, C:\IMG\IMG\right_2022_11_01_13_45_18_285.jpg, 0, 1, 0, 30.19034
C:\IMG\IMG\center_2022_11_01_13_45_18_387.jpg, C:\IMG\IMG\left_2022_11_01_13_45_18_387.jpg, C:\IMG\IMG\right_2022_11_01_13_45_18_387.jpg, 0, 1, 0, 30.19033
C:\IMG\IMG\center_2022_11_01_13_45_18_489.jpg, C:\IMG\IMG\left_2022_11_01_13_45_18_489.jpg, C:\IMG\IMG\right_2022_11_01_13_45_18_489.jpg, -0.1363185, 1, 0, 30.18502
C:\IMG\IMG\center_2022_11_01_13_45_18_591.jpg, C:\IMG\IMG\left_2022_11_01_13_45_18_591.jpg, C:\IMG\IMG\right_2022_11_01_13_45_18_591.jpg, -0.234183, 1, 0, 30.18137
C:\IMG\IMG\center_2022_11_01_13_45_18_691.jpg, C:\IMG\IMG\left_2022_11_01_13_45_18_691.jpg, C:\IMG\IMG\right_2022_11_01_13_45_18_691.jpg, 0, 1, 0, 30.18859
C:\IMG\IMG\center_2022_11_01_13_45_18_791.jpg, C:\IMG\IMG\left_2022_11_01_13_45_18_791.jpg, C:\IMG\IMG\right_2022_11_01_13_45_18_791.jpg, 0, 1, 0, 30.18993
C:\IMG\IMG\center_2022_11_01_13_45_18_891.jpg, C:\IMG\IMG\left_2022_11_01_13_45_18_891.jpg, C:\IMG\IMG\right_2022_11_01_13_45_18_891.jpg, 0, 1, 0, 30.19047
C:\IMG\IMG\center_2022_11_01_13_45_18_994.jpg, C:\IMG\IMG\left_2022_11_01_13_45_18_994.jpg, C:\IMG\IMG\right_2022_11_01_13_45_18_994.jpg, 0, 1, 0, 30.1903
C:\IMG\IMG\center_2022_11_01_13_45_19_096.jpg, C:\IMG\IMG\left_2022_11_01_13_45_19_096.jpg, C:\IMG\IMG\right_2022_11_01_13_45_19_096.jpg, 0, 1, 0, 30.19025
C:\IMG\IMG\center_2022_11_01_13_45_19_198.jpg, C:\IMG\IMG\left_2022_11_01_13_45_19_198.jpg, C:\IMG\IMG\right_2022_11_01_13_45_19_198.jpg, 0, 1, 0, 30.19024
C:\IMG\IMG\center_2022_11_01_13_45_19_300.jpg, C:\IMG\IMG\left_2022_11_01_13_45_19_300.jpg, C:\IMG\IMG\right_2022_11_01_13_45_19_300.jpg, 0, 1, 0, 30.19027
C:\IMG\IMG\center_2022_11_01_13_45_19_403.jpg, C:\IMG\IMG\left_2022_11_01_13_45_19_403.jpg, C:\IMG\IMG\right_2022_11_01_13_45_19_403.jpg, 0, 1, 0, 30.19095
C:\IMG\IMG\center_2022_11_01_13_45_19_504.jpg, C:\IMG\IMG\left_2022_11_01_13_45_19_504.jpg, C:\IMG\IMG\right_2022_11_01_13_45_19_504.jpg, 0, 1, 0, 30.19046
C:\IMG\IMG\center_2022_11_01_13_45_19_607.jpg, C:\IMG\IMG\left_2022_11_01_13_45_19_607.jpg, C:\IMG\IMG\right_2022_11_01_13_45_19_607.jpg, 0, 1, 0, 30.19133
C:\IMG\IMG\center_2022_11_01_13_45_19_709.jpg, C:\IMG\IMG\left_2022_11_01_13_45_19_709.jpg, C:\IMG\IMG\right_2022_11_01_13_45_19_709.jpg, 0, 1, 0, 30.19032
C:\IMG\IMG\center_2022_11_01_13_45_19_809.jpg, C:\IMG\IMG\left_2022_11_01_13_45_19_809.jpg, C:\IMG\IMG\right_2022_11_01_13_45_19_809.jpg, 0, 1, 0, 30.19069
C:\IMG\IMG\center_2022_11_01_13_45_19_913.jpg, C:\IMG\IMG\left_2022_11_01_13_45_19_913.jpg, C:\IMG\IMG\right_2022_11_01_13_45_19_913.jpg, 0, 1, 0, 30.19014
C:\IMG\IMG\center_2022_11_01_13_45_20_014.jpg, C:\IMG\IMG\left_2022_11_01_13_45_20_014.jpg, C:\IMG\IMG\right_2022_11_01_13_45_20_014.jpg, 0, 1, 0, 30.1903
C:\IMG\IMG\center_2022_11_01_13_45_20_114.jpg, C:\IMG\IMG\left_2022_11_01_13_45_20_114.jpg, C:\IMG\IMG\right_2022_11_01_13_45_20_114.jpg, 0, 1, 0, 30.19032
C:\IMG\IMG\center_2022_11_01_13_45_20_215.jpg, C:\IMG\IMG\left_2022_11_01_13_45_20_215.jpg, C:\IMG\IMG\right_2022_11_01_13_45_20_215.jpg, -0.1611378, 1, 0, 30.18311
C:\IMG\IMG\center_2022_11_01_13_45_20_316.jpg, C:\IMG\IMG\left_2022_11_01_13_45_20_316.jpg, C:\IMG\IMG\right_2022_11_01_13_45_20_316.jpg, -0.3971766, 1, 0, 30.15773
C:\IMG\IMG\center_2022_11_01_13_45_20_419.jpg, C:\IMG\IMG\left_2022_11_01_13_45_20_419.jpg, C:\IMG\IMG\right_2022_11_01_13_45_20_419.jpg, -0.09652796, 1, 0, 30.19156
C:\IMG\IMG\center_2022_11_01_13_45_20_521.jpg, C:\IMG\IMG\left_2022_11_01_13_45_20_521.jpg, C:\IMG\IMG\right_2022_11_01_13_45_20_521.jpg, 0, 1, 0, 30.18933
C:\IMG\IMG\center_2022_11_01_13_45_20_623.jpg, C:\IMG\IMG\left_2022_11_01_13_45_20_623.jpg, C:\IMG\IMG\right_2022_11_01_13_45_20_623.jpg, 0, 1, 0, 30.19017
C:\IMG\IMG\center_2022_11_01_13_45_20_726.jpg, C:\IMG\IMG\left_2022_11_01_13_45_20_726.jpg, C:\IMG\IMG\right_2022_11_01_13_45_20_726.jpg, 0, 1, 0, 30.19027
C:\IMG\IMG\center_2022_11_01_13_45_20_828.jpg, C:\IMG\IMG\left_2022_11_01_13_45_20_828.jpg, C:\IMG\IMG\right_2022_11_01_13_45_20_828.jpg, 0, 1, 0, 30.19026
C:\IMG\IMG\center_2022_11_01_13_45_20_931.jpg, C:\IMG\IMG\left_2022_11_01_13_45_20_931.jpg, C:\IMG\IMG\right_2022_11_01_13_45_20_931.jpg, 0, 1, 0, 30.19031
C:\IMG\IMG\center_2022_11_01_13_45_21_033.jpg, C:\IMG\IMG\left_2022_11_01_13_45_21_033.jpg, C:\IMG\IMG\right_2022_11_01_13_45_21_033.jpg, 0, 1, 0, 30.1903
C:\IMG\IMG\center_2022_11_01_13_45_21_134.jpg, C:\IMG\IMG\left_2022_11_01_13_45_21_134.jpg, C:\IMG\IMG\right_2022_11_01_13_45_21_134.jpg, 0, 1, 0, 30.19032
C:\IMG\IMG\center_2022_11_01_13_45_21_236.jpg, C:\IMG\IMG\left_2022_11_01_13_45_21_236.jpg, C:\IMG\IMG\right_2022_11_01_13_45_21_236.jpg, 0, 1, 0, 30.19032
C:\IMG\IMG\center_2022_11_01_13_45_21_338.jpg, C:\IMG\IMG\left_2022_11_01_13_45_21_338.jpg, C:\IMG\IMG\right_2022_11_01_13_45_21_338.jpg, 0, 1, 0, 30.19033
C:\IMG\IMG\center_2022_11_01_13_45_21_440.jpg, C:\IMG\IMG\left_2022_11_01_13_45_21_440.jpg, C:\IMG\IMG\right_2022_11_01_13_45_21_440.jpg, 0, 1, 0, 30.19029
C:\IMG\IMG\center_2022_11_01_13_45_21_541.jpg, C:\IMG\IMG\left_2022_11_01_13_45_21_541.jpg, C:\IMG\IMG\right_2022_11_01_13_45_21_541.jpg, 0, 1, 0, 30.19035
C:\IMG\IMG\center_2022_11_01_13_45_21_644.jpg, C:\IMG\IMG\left_2022_11_01_13_45_21_644.jpg, C:\IMG\IMG\right_2022_11_01_13_45_21_644.jpg, 0, 1, 0, 30.19031
C:\IMG\IMG\center_2022_11_01_13_45_21_748.jpg, C:\IMG\IMG\left_2022_11_01_13_45_21_748.jpg, C:\IMG\IMG\right_2022_11_01_13_45_21_748.jpg, 0, 1, 0, 30.19027
C:\IMG\IMG\center_2022_11_01_13_45_21_851.jpg, C:\IMG\IMG\left_2022_11_01_13_45_21_851.jpg, C:\IMG\IMG\right_2022_11_01_13_45_21_851.jpg, 0, 1, 0, 30.19025
C:\IMG\IMG\center_2022_11_01_13_45_21_953.jpg, C:\IMG\IMG\left_2022_11_01_13_45_21_953.jpg, C:\IMG\IMG\right_2022_11_01_13_45_21_953.jpg, 0, 1, 0, 30.19033
C:\IMG\IMG\center_2022_11_01_13_45_22_056.jpg, C:\IMG\IMG\left_2022_11_01_13_45_22_056.jpg, C:\IMG\IMG\right_2022_11_01_13_45_22_056.jpg, 0, 1, 0, 30.19029
C:\IMG\IMG\center_2022_11_01_13_45_22_157.jpg, C:\IMG\IMG\left_2022_11_01_13_45_22_157.jpg, C:\IMG\IMG\right_2022_11_01_13_45_22_157.jpg, -0.0764049, 1, 0, 30.1889
C:\IMG\IMG\center_2022_11_01_13_45_22_259.jpg, C:\IMG\IMG\left_2022_11_01_13_45_22_259.jpg, C:\IMG\IMG\right_2022_11_01_13_45_22_259.jpg, -0.2841999, 1, 0, 30.17207
C:\IMG\IMG\center_2022_11_01_13_45_22_360.jpg, C:\IMG\IMG\left_2022_11_01_13_45_22_360.jpg, C:\IMG\IMG\right_2022_11_01_13_45_22_360.jpg, 0, 1, 0, 30.189
C:\IMG\IMG\center_2022_11_01_13_45_22_463.jpg, C:\IMG\IMG\left_2022_11_01_13_45_22_463.jpg, C:\IMG\IMG\right_2022_11_01_13_45_22_463.jpg, 0, 1, 0, 30.19
C:\IMG\IMG\center_2022_11_01_13_45_22_566.jpg, C:\IMG\IMG\left_2022_11_01_13_45_22_566.jpg, C:\IMG\IMG\right_2022_11_01_13_45_22_566.jpg, 0, 1, 0, 30.19029
C:\IMG\IMG\center_2022_11_01_13_45_22_669.jpg, C:\IMG\IMG\left_2022_11_01_13_45_22_669.jpg, C:\IMG\IMG\right_2022_11_01_13_45_22_669.jpg, 0, 1, 0, 30.1903
C:\IMG\IMG\center_2022_11_01_13_45_22_769.jpg, C:\IMG\IMG\left_2022_11_01_13_45_22_769.jpg, C:\IMG\IMG\right_2022_11_01_13_45_22_769.jpg, 0, 1, 0, 30.19031
C:\IMG\IMG\center_2022_11_01_13_45_22_872.jpg, C:\IMG\IMG\left_2022_11_01_13_45_22_872.jpg, C:\IMG\IMG\right_2022_11_01_13_45_22_872.jpg, 0, 1, 0, 30.19029
C:\IMG\IMG\center_2022_11_01_13_45_22_973.jpg, C:\IMG\IMG\left_2022_11_01_13_45_22_973.jpg, C:\IMG\IMG\right_2022_11_01_13_45_22_973.jpg, 0, 1, 0, 30.19029
C:\IMG\IMG\center_2022_11_01_13_45_23_076.jpg, C:\IMG\IMG\left_2022_11_01_13_45_23_076.jpg, C:\IMG\IMG\right_2022_11_01_13_45_23_076.jpg, 0, 1, 0, 30.19028
C:\IMG\IMG\center_2022_11_01_13_45_23_176.jpg, C:\IMG\IMG\left_2022_11_01_13_45_23_176.jpg, C:\IMG\IMG\right_2022_11_01_13_45_23_176.jpg, 0, 1, 0, 30.1903
C:\IMG\IMG\center_2022_11_01_13_45_23_277.jpg, C:\IMG\IMG\left_2022_11_01_13_45_23_277.jpg, C:\IMG\IMG\right_2022_11_01_13_45_23_277.jpg, 0, 1, 0, 30.19031
C:\IMG\IMG\center_2022_11_01_13_45_23_379.jpg, C:\IMG\IMG\left_2022_11_01_13_45_23_379.jpg, C:\IMG\IMG\right_2022_11_01_13_45_23_379.jpg, -0.019191, 1, 0, 30.19021
C:\IMG\IMG\center_2022_11_01_13_45_23_481.jpg, C:\IMG\IMG\left_2022_11_01_13_45_23_481.jpg, C:\IMG\IMG\right_2022_11_01_13_45_23_481.jpg, -0.2574282, 1, 0, 30.17417
C:\IMG\IMG\center_2022_11_01_13_45_23_581.jpg, C:\IMG\IMG\left_2022_11_01_13_45_23_581.jpg, C:\IMG\IMG\right_2022_11_01_13_45_23_581.jpg, 0, 1, 0, 30.18912
C:\IMG\IMG\center_2022_11_01_13_45_23_682.jpg, C:\IMG\IMG\left_2022_11_01_13_45_23_682.jpg, C:\IMG\IMG\right_2022_11_01_13_45_23_682.jpg, 0, 1, 0, 30.19013
C:\IMG\IMG\center_2022_11_01_13_45_23_786.jpg, C:\IMG\IMG\left_2022_11_01_13_45_23_786.jpg, C:\IMG\IMG\right_2022_11_01_13_45_23_786.jpg, 0, 1, 0, 30.19033
C:\IMG\IMG\center_2022_11_01_13_45_23_888.jpg, C:\IMG\IMG\left_2022_11_01_13_45_23_888.jpg, C:\IMG\IMG\right_2022_11_01_13_45_23_888.jpg, 0, 1, 0, 30.1903
C:\IMG\IMG\center_2022_11_01_13_45_23_990.jpg, C:\IMG\IMG\left_2022_11_01_13_45_23_990.jpg, C:\IMG\IMG\right_2022_11_01_13_45_23_990.jpg, 0, 1, 0, 30.1903
C:\IMG\IMG\center_2022_11_01_13_45_24_091.jpg, C:\IMG\IMG\left_2022_11_01_13_45_24_091.jpg, C:\IMG\IMG\right_2022_11_01_13_45_24_091.jpg, 0, 1, 0, 30.1903
C:\IMG\IMG\center_2022_11_01_13_45_24_194.jpg, C:\IMG\IMG\left_2022_11_01_13_45_24_194.jpg, C:\IMG\IMG\right_2022_11_01_13_45_24_194.jpg, 0, 1, 0, 30.1903
C:\IMG\IMG\center_2022_11_01_13_45_24_294.jpg, C:\IMG\IMG\left_2022_11_01_13_45_24_294.jpg, C:\IMG\IMG\right_2022_11_01_13_45_24_294.jpg, 0, 1, 0, 30.12552
C:\IMG\IMG\center_2022_11_01_13_45_24_396.jpg, C:\IMG\IMG\left_2022_11_01_13_45_24_396.jpg, C:\IMG\IMG\right_2022_11_01_13_45_24_396.jpg, 0, 1, 0, 30.13408
C:\IMG\IMG\center_2022_11_01_13_45_24_498.jpg, C:\IMG\IMG\left_2022_11_01_13_45_24_498.jpg, C:\IMG\IMG\right_2022_11_01_13_45_24_498.jpg, 0, 1, 0, 30.19203
C:\IMG\IMG\center_2022_11_01_13_45_24_600.jpg, C:\IMG\IMG\left_2022_11_01_13_45_24_600.jpg, C:\IMG\IMG\right_2022_11_01_13_45_24_600.jpg, 0, 1, 0, 30.19056
C:\IMG\IMG\center_2022_11_01_13_45_24_700.jpg, C:\IMG\IMG\left_2022_11_01_13_45_24_700.jpg, C:\IMG\IMG\right_2022_11_01_13_45_24_700.jpg, 0, 1, 0, 30.18903
C:\IMG\IMG\center_2022_11_01_13_45_24_801.jpg, C:\IMG\IMG\left_2022_11_01_13_45_24_801.jpg, C:\IMG\IMG\right_2022_11_01_13_45_24_801.jpg, 0, 1, 0, 30.18956
C:\IMG\IMG\center_2022_11_01_13_45_24_902.jpg, C:\IMG\IMG\left_2022_11_01_13_45_24_902.jpg, C:\IMG\IMG\right_2022_11_01_13_45_24_902.jpg, 0, 1, 0, 30.18981
C:\IMG\IMG\center_2022_11_01_13_45_25_003.jpg, C:\IMG\IMG\left_2022_11_01_13_45_25_003.jpg, C:\IMG\IMG\right_2022_11_01_13_45_25_003.jpg, 0, 1, 0, 30.18985
C:\IMG\IMG\center_2022_11_01_13_45_25_107.jpg, C:\IMG\IMG\left_2022_11_01_13_45_25_107.jpg, C:\IMG\IMG\right_2022_11_01_13_45_25_107.jpg, 0, 1, 0, 30.18986
C:\IMG\IMG\center_2022_11_01_13_45_25_207.jpg, C:\IMG\IMG\left_2022_11_01_13_45_25_207.jpg, C:\IMG\IMG\right_2022_11_01_13_45_25_207.jpg, -0.1172292, 1, 0, 30.18629
C:\IMG\IMG\center_2022_11_01_13_45_25_308.jpg, C:\IMG\IMG\left_2022_11_01_13_45_25_308.jpg, C:\IMG\IMG\right_2022_11_01_13_45_25_308.jpg, -0.262992, 1, 0, 30.17653
C:\IMG\IMG\center_2022_11_01_13_45_25_412.jpg, C:\IMG\IMG\left_2022_11_01_13_45_25_412.jpg, C:\IMG\IMG\right_2022_11_01_13_45_25_412.jpg, 0, 1, 0, 30.18812
C:\IMG\IMG\center_2022_11_01_13_45_25_512.jpg, C:\IMG\IMG\left_2022_11_01_13_45_25_512.jpg, C:\IMG\IMG\right_2022_11_01_13_45_25_512.jpg, 0, 1, 0, 30.1897
C:\IMG\IMG\center_2022_11_01_13_45_25_615.jpg, C:\IMG\IMG\left_2022_11_01_13_45_25_615.jpg, C:\IMG\IMG\right_2022_11_01_13_45_25_615.jpg, 0, 1, 0, 30.18995
C:\IMG\IMG\center_2022_11_01_13_45_25_715.jpg, C:\IMG\IMG\left_2022_11_01_13_45_25_715.jpg, C:\IMG\IMG\right_2022_11_01_13_45_25_715.jpg, 0.0618771, 1, 0, 30.18888
C:\IMG\IMG\center_2022_11_01_13_45_25_815.jpg, C:\IMG\IMG\left_2022_11_01_13_45_25_815.jpg, C:\IMG\IMG\right_2022_11_01_13_45_25_815.jpg, 0.3132696, 1, 0, 30.16622
C:\IMG\IMG\center_2022_11_01_13_45_25_918.jpg, C:\IMG\IMG\left_2022_11_01_13_45_25_918.jpg, C:\IMG\IMG\right_2022_11_01_13_45_25_918.jpg, 0.0174696, 1, 0, 30.1893
C:\IMG\IMG\center_2022_11_01_13_45_26_022.jpg, C:\IMG\IMG\left_2022_11_01_13_45_26_022.jpg, C:\IMG\IMG\right_2022_11_01_13_45_26_022.jpg, 0, 1, 0, 30.1895
C:\IMG\IMG\center_2022_11_01_13_45_26_126.jpg, C:\IMG\IMG\left_2022_11_01_13_45_26_126.jpg, C:\IMG\IMG\right_2022_11_01_13_45_26_126.jpg, 0, 1, 0, 30.18982
C:\IMG\IMG\center_2022_11_01_13_45_26_228.jpg, C:\IMG\IMG\left_2022_11_01_13_45_26_228.jpg, C:\IMG\IMG\right_2022_11_01_13_45_26_228.jpg, 0, 1, 0, 30.18987
C:\IMG\IMG\center_2022_11_01_13_45_26_329.jpg, C:\IMG\IMG\left_2022_11_01_13_45_26_329.jpg, C:\IMG\IMG\right_2022_11_01_13_45_26_329.jpg, 0, 1, 0, 30.18988
C:\IMG\IMG\center_2022_11_01_13_45_26_430.jpg, C:\IMG\IMG\left_2022_11_01_13_45_26_430.jpg, C:\IMG\IMG\right_2022_11_01_13_45_26_430.jpg, 0, 1, 0, 30.18988
C:\IMG\IMG\center_2022_11_01_13_45_26_532.jpg, C:\IMG\IMG\left_2022_11_01_13_45_26_532.jpg, C:\IMG\IMG\right_2022_11_01_13_45_26_532.jpg, 0, 1, 0, 30.18985
C:\IMG\IMG\center_2022_11_01_13_45_26_634.jpg, C:\IMG\IMG\left_2022_11_01_13_45_26_634.jpg, C:\IMG\IMG\right_2022_11_01_13_45_26_634.jpg, 0, 1, 0, 30.18987
C:\IMG\IMG\center_2022_11_01_13_45_26_738.jpg, C:\IMG\IMG\left_2022_11_01_13_45_26_738.jpg, C:\IMG\IMG\right_2022_11_01_13_45_26_738.jpg, 0, 1, 0, 30.18986
C:\IMG\IMG\center_2022_11_01_13_45_26_842.jpg, C:\IMG\IMG\left_2022_11_01_13_45_26_842.jpg, C:\IMG\IMG\right_2022_11_01_13_45_26_842.jpg, 0, 1, 0, 30.18987
C:\IMG\IMG\center_2022_11_01_13_45_26_944.jpg, C:\IMG\IMG\left_2022_11_01_13_45_26_944.jpg, C:\IMG\IMG\right_2022_11_01_13_45_26_944.jpg, 0, 1, 0, 30.18985
C:\IMG\IMG\center_2022_11_01_13_45_27_044.jpg, C:\IMG\IMG\left_2022_11_01_13_45_27_044.jpg, C:\IMG\IMG\right_2022_11_01_13_45_27_044.jpg, 0, 1, 0, 30.18987
C:\IMG\IMG\center_2022_11_01_13_45_27_145.jpg, C:\IMG\IMG\left_2022_11_01_13_45_27_145.jpg, C:\IMG\IMG\right_2022_11_01_13_45_27_145.jpg, 0, 1, 0, 30.18987
C:\IMG\IMG\center_2022_11_01_13_45_27_247.jpg, C:\IMG\IMG\left_2022_11_01_13_45_27_247.jpg, C:\IMG\IMG\right_2022_11_01_13_45_27_247.jpg, 0, 1, 0, 30.18986
C:\IMG\IMG\center_2022_11_01_13_45_27_348.jpg, C:\IMG\IMG\left_2022_11_01_13_45_27_348.jpg, C:\IMG\IMG\right_2022_11_01_13_45_27_348.jpg, 0, 1, 0, 30.18986
C:\IMG\IMG\center_2022_11_01_13_45_27_448.jpg, C:\IMG\IMG\left_2022_11_01_13_45_27_448.jpg, C:\IMG\IMG\right_2022_11_01_13_45_27_448.jpg, 0, 1, 0, 30.18987
C:\IMG\IMG\center_2022_11_01_13_45_27_550.jpg, C:\IMG\IMG\left_2022_11_01_13_45_27_550.jpg, C:\IMG\IMG\right_2022_11_01_13_45_27_550.jpg, 0, 1, 0, 30.18989
C:\IMG\IMG\center_2022_11_01_13_45_27_651.jpg, C:\IMG\IMG\left_2022_11_01_13_45_27_651.jpg, C:\IMG\IMG\right_2022_11_01_13_45_27_651.jpg, 0, 1, 0, 30.18988
C:\IMG\IMG\center_2022_11_01_13_45_27_755.jpg, C:\IMG\IMG\left_2022_11_01_13_45_27_755.jpg, C:\IMG\IMG\right_2022_11_01_13_45_27_755.jpg, 0, 1, 0, 30.18986
C:\IMG\IMG\center_2022_11_01_13_45_27_856.jpg, C:\IMG\IMG\left_2022_11_01_13_45_27_856.jpg, C:\IMG\IMG\right_2022_11_01_13_45_27_856.jpg, 0, 1, 0, 30.18988
C:\IMG\IMG\center_2022_11_01_13_45_27_956.jpg, C:\IMG\IMG\left_2022_11_01_13_45_27_956.jpg, C:\IMG\IMG\right_2022_11_01_13_45_27_956.jpg, 0, 1, 0, 30.18986
C:\IMG\IMG\center_2022_11_01_13_45_28_059.jpg, C:\IMG\IMG\left_2022_11_01_13_45_28_059.jpg, C:\IMG\IMG\right_2022_11_01_13_45_28_059.jpg, 0, 1, 0, 30.18985
C:\IMG\IMG\center_2022_11_01_13_45_28_161.jpg, C:\IMG\IMG\left_2022_11_01_13_45_28_161.jpg, C:\IMG\IMG\right_2022_11_01_13_45_28_161.jpg, 0, 1, 0, 30.18986
C:\IMG\IMG\center_2022_11_01_13_45_28_263.jpg, C:\IMG\IMG\left_2022_11_01_13_45_28_263.jpg, C:\IMG\IMG\right_2022_11_01_13_45_28_263.jpg, 0, 1, 0, 30.18987
C:\IMG\IMG\center_2022_11_01_13_45_28_367.jpg, C:\IMG\IMG\left_2022_11_01_13_45_28_367.jpg, C:\IMG\IMG\right_2022_11_01_13_45_28_367.jpg, -0.0236925, 1, 0, 30.18976
C:\IMG\IMG\center_2022_11_01_13_45_28_470.jpg, C:\IMG\IMG\left_2022_11_01_13_45_28_470.jpg, C:\IMG\IMG\right_2022_11_01_13_45_28_470.jpg, -0.1558131, 1, 0, 30.18462
C:\IMG\IMG\center_2022_11_01_13_45_28_574.jpg, C:\IMG\IMG\left_2022_11_01_13_45_28_574.jpg, C:\IMG\IMG\right_2022_11_01_13_45_28_574.jpg, 0, 1, 0, 30.18955
C:\IMG\IMG\center_2022_11_01_13_45_28_674.jpg, C:\IMG\IMG\left_2022_11_01_13_45_28_674.jpg, C:\IMG\IMG\right_2022_11_01_13_45_28_674.jpg, 0, 1, 0, 30.18985
C:\IMG\IMG\center_2022_11_01_13_45_28_775.jpg, C:\IMG\IMG\left_2022_11_01_13_45_28_775.jpg, C:\IMG\IMG\right_2022_11_01_13_45_28_775.jpg, 0, 1, 0, 30.18989
C:\IMG\IMG\center_2022_11_01_13_45_28_876.jpg, C:\IMG\IMG\left_2022_11_01_13_45_28_876.jpg, C:\IMG\IMG\right_2022_11_01_13_45_28_876.jpg, 0, 1, 0, 30.18994
C:\IMG\IMG\center_2022_11_01_13_45_28_980.jpg, C:\IMG\IMG\left_2022_11_01_13_45_28_980.jpg, C:\IMG\IMG\right_2022_11_01_13_45_28_980.jpg, 0, 1, 0, 30.18993
C:\IMG\IMG\center_2022_11_01_13_45_29_082.jpg, C:\IMG\IMG\left_2022_11_01_13_45_29_082.jpg, C:\IMG\IMG\right_2022_11_01_13_45_29_082.jpg, 0, 1, 0, 30.18993
C:\IMG\IMG\center_2022_11_01_13_45_29_185.jpg, C:\IMG\IMG\left_2022_11_01_13_45_29_185.jpg, C:\IMG\IMG\right_2022_11_01_13_45_29_185.jpg, 0, 1, 0, 30.18992
C:\IMG\IMG\center_2022_11_01_13_45_29_288.jpg, C:\IMG\IMG\left_2022_11_01_13_45_29_288.jpg, C:\IMG\IMG\right_2022_11_01_13_45_29_288.jpg, 0, 1, 0, 30.18991
C:\IMG\IMG\center_2022_11_01_13_45_29_390.jpg, C:\IMG\IMG\left_2022_11_01_13_45_29_390.jpg, C:\IMG\IMG\right_2022_11_01_13_45_29_390.jpg, 0, 1, 0, 30.18993
C:\IMG\IMG\center_2022_11_01_13_45_29_493.jpg, C:\IMG\IMG\left_2022_11_01_13_45_29_493.jpg, C:\IMG\IMG\right_2022_11_01_13_45_29_493.jpg, 0, 1, 0, 30.18995
C:\IMG\IMG\center_2022_11_01_13_45_29_594.jpg, C:\IMG\IMG\left_2022_11_01_13_45_29_594.jpg, C:\IMG\IMG\right_2022_11_01_13_45_29_594.jpg, 0, 1, 0, 30.18993
C:\IMG\IMG\center_2022_11_01_13_45_29_696.jpg, C:\IMG\IMG\left_2022_11_01_13_45_29_696.jpg, C:\IMG\IMG\right_2022_11_01_13_45_29_696.jpg, 0, 1, 0, 30.18993
C:\IMG\IMG\center_2022_11_01_13_45_29_799.jpg, C:\IMG\IMG\left_2022_11_01_13_45_29_799.jpg, C:\IMG\IMG\right_2022_11_01_13_45_29_799.jpg, 0, 1, 0, 30.18994
C:\IMG\IMG\center_2022_11_01_13_45_29_902.jpg, C:\IMG\IMG\left_2022_11_01_13_45_29_902.jpg, C:\IMG\IMG\right_2022_11_01_13_45_29_902.jpg, 0, 1, 0, 30.18992
C:\IMG\IMG\center_2022_11_01_13_45_30_005.jpg, C:\IMG\IMG\left_2022_11_01_13_45_30_005.jpg, C:\IMG\IMG\right_2022_11_01_13_45_30_005.jpg, 0, 1, 0, 30.18996
C:\IMG\IMG\center_2022_11_01_13_45_30_108.jpg, C:\IMG\IMG\left_2022_11_01_13_45_30_108.jpg, C:\IMG\IMG\right_2022_11_01_13_45_30_108.jpg, 0, 1, 0, 30.18994
C:\IMG\IMG\center_2022_11_01_13_45_30_208.jpg, C:\IMG\IMG\left_2022_11_01_13_45_30_208.jpg, C:\IMG\IMG\right_2022_11_01_13_45_30_208.jpg, 0, 1, 0, 30.18992
C:\IMG\IMG\center_2022_11_01_13_45_30_313.jpg, C:\IMG\IMG\left_2022_11_01_13_45_30_313.jpg, C:\IMG\IMG\right_2022_11_01_13_45_30_313.jpg, -0.0370548, 1, 0, 30.18965
C:\IMG\IMG\center_2022_11_01_13_45_30_416.jpg, C:\IMG\IMG\left_2022_11_01_13_45_30_416.jpg, C:\IMG\IMG\right_2022_11_01_13_45_30_416.jpg, -0.2847171, 1, 0, 30.17046
C:\IMG\IMG\center_2022_11_01_13_45_30_515.jpg, C:\IMG\IMG\left_2022_11_01_13_45_30_515.jpg, C:\IMG\IMG\right_2022_11_01_13_45_30_515.jpg, 0, 1, 0, 30.18892
C:\IMG\IMG\center_2022_11_01_13_45_30_616.jpg, C:\IMG\IMG\left_2022_11_01_13_45_30_616.jpg, C:\IMG\IMG\right_2022_11_01_13_45_30_616.jpg, 0, 1, 0, 30.18977
